chunk_id,content_id,comment_id,title,channel_name,comment_text,comment_likeCount,published_at,source_file,extraction_status,extraction_error,pi_detected,pi_stage,pi_confidence,pi_evidence_text,pi_brand,pi_brand_source,pi_is_lost_sale,un_detected,un_need_type,un_feature_area,un_need_text,un_brand,un_brand_source,un_intensity,qs_is_question,qs_question_type,qs_topic,qs_normalized_question,qs_is_content_gap,qs_brand,qs_brand_source
wYh89qdkgkA_Ugz7dDYUVtOao9a4Ja14AaABAg,wYh89qdkgkA,Ugz7dDYUVtOao9a4Ja14AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,It has 4 cylinders,0,2025-03-22T04:40:02,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugz7xklkfGF-T7DUf894AaABAg,wYh89qdkgkA,Ugz7xklkfGF-T7DUf894AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Power is very high in Sonalika,0,2025-01-10T16:03:01,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,comment,False,False,none,,,Sonalika,comment,none,False,none,,,False,,
wYh89qdkgkA_UgzD75DPFjvrMkLrAMl4AaABAg,wYh89qdkgkA,UgzD75DPFjvrMkLrAMl4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Also make Sawraj's,0,2025-06-04T16:03:09,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video about Swaraj tractors?,True,Swaraj,comment
wYh89qdkgkA_UgzFv9W0TbrNU-JLPe14AaABAg,wYh89qdkgkA,UgzFv9W0TbrNU-JLPe14AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,hp,0,2024-11-23T13:38:49,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgzK4NysjBVP5BNYliR4AaABAg,wYh89qdkgkA,UgzK4NysjBVP5BNYliR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,How many HP is this?,1,2024-11-22T11:20:35,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the horsepower of this tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgzOZg4Y0mCglJGsma94AaABAg,wYh89qdkgkA,UgzOZg4Y0mCglJGsma94AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, please don't talk about external features, all tractors have mudguard, headlight, pawdan filter.
You tell how much power is in your tractor for rice planting, how much diesel will it consume when preparing the field.
How much diesel will it consume when sowing wheat and in which gear will it run.",2,2025-07-16T21:02:01,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,content_gap,performance and fuel efficiency,please don't talk about external features,Sonalika,video_title,medium,True,usage_inquiry,,How much diesel will the Sonalika DI 55 III Sikander DLX Multispeed Tractor consume when preparing the field and sowing wheat?,True,Sonalika,video_title
wYh89qdkgkA_UgzRTSEaOalw8S8IkrR4AaABAg,wYh89qdkgkA,UgzRTSEaOalw8S8IkrR4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Mahindra 605 di ms review please,2,2024-11-22T12:37:25,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you please review the Mahindra 605 DI MS tractor?,True,Mahindra,comment
wYh89qdkgkA_UgzVA9MBqG1XE60DjRJ4AaABAg,wYh89qdkgkA,UgzVA9MBqG1XE60DjRJ4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Is there any prize for this tractor, sir?",0,2025-05-23T10:26:17,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,"Is there any prize for this tractor, sir?",Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgzXYcVpFuyZIVN3mgF4AaABAg,wYh89qdkgkA,UgzXYcVpFuyZIVN3mgF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Good information,0,2024-11-23T17:50:01,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_Ugzm1tmJXvqitJOushF4AaABAg,wYh89qdkgkA,Ugzm1tmJXvqitJOushF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Engine CC was not mentioned,0,2025-07-17T11:17:04,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,content_gap,engine specifications,Engine CC was not mentioned,Sonalika,video_title,low,True,spec_inquiry,,What is the engine CC of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,True,Sonalika,video_title
wYh89qdkgkA_UgzsOWA9al9CeewiLvV4AaABAg,wYh89qdkgkA,UgzsOWA9al9CeewiLvV4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Hello sir, if we make a down payment of 500000, how many installments will we have to pay? 😢",2,2024-11-23T05:58:10,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,how many installments will we have to pay,Sonalika,video_title,False,False,none,,,,,none,True,availability_inquiry,,How many installments will we have to pay if we make a down payment of 500000?,False,Sonalika,video_title
R6msg-6ho8g_Ugw9RwHVmkCsqnnZBWB4AaABAg,R6msg-6ho8g,Ugw9RwHVmkCsqnnZBWB4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Rajput brother Sonalika
You must have heard the name.",1,2025-10-22T13:07:22,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,comment,False,False,none,,,Sonalika,comment,none,False,none,,,False,,
R6msg-6ho8g_UgwEx7PDWfWvhsf-csF4AaABAg,R6msg-6ho8g,UgwEx7PDWfWvhsf-csF4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Sonalika 42RX new price 2025,1,2025-10-03T16:19:39,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,Sonalika 42RX new price 2025,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the new price of Sonalika 42RX in 2025?,False,Sonalika,comment
R6msg-6ho8g_UgwTbgEe3QA1Ucz60nB4AaABAg,R6msg-6ho8g,UgwTbgEe3QA1Ucz60nB4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,How much is the on-road price compared to the showroom price?,2,2025-09-29T08:35:25,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,on-road price compared to the showroom price,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price compared to the showroom price?,False,Sonalika,video_title
R6msg-6ho8g_UgwVUVh2-9JOkPZ-XKV4AaABAg,R6msg-6ho8g,UgwVUVh2-9JOkPZ-XKV4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,There are a lot of problems in the lift gear.,0,2025-12-23T09:04:59,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,product_complaint,hydraulics,There are a lot of problems in the lift gear,Sonalika,video_title,medium,False,none,,,False,,
R6msg-6ho8g_UgwdG9RbGXLmXE3cye54AaABAg,R6msg-6ho8g,UgwdG9RbGXLmXE3cye54AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,S,0,2026-05-20T07:58:24,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
R6msg-6ho8g_Ugwdn559752TxwkX3Ht4AaABAg,R6msg-6ho8g,Ugwdn559752TxwkX3Ht4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,How much is the DI 35?,0,2025-09-29T15:42:53,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,price_inquiry,,What is the price of the Sonalika DI 35?,False,Sonalika,video_title
R6msg-6ho8g_UgwpEL1Nu5YPzK8ffMl4AaABAg,R6msg-6ho8g,UgwpEL1Nu5YPzK8ffMl4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, tell the rates of Farmtrac after GST, make a video.",2,2025-09-30T00:04:27,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,price_inquiry,,What are the rates of Farmtrac tractors after GST?,True,Farmtrac,comment
R6msg-6ho8g_Ugww6ajS0qxlTTFbbBR4AaABAg,R6msg-6ho8g,Ugww6ajS0qxlTTFbbBR4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Sonalika Tiger 42 two wheel drive price.....,0,2025-10-07T16:24:39,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,Sonalika Tiger 42 two wheel drive price,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika Tiger 42 two wheel drive?,False,Sonalika,comment
R6msg-6ho8g_Ugx3emwsg6ZN-RhzRx94AaABAg,R6msg-6ho8g,Ugx3emwsg6ZN-RhzRx94AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"😂😂😂 Who gets a loan in Kisan Credit Card, some get it, some don’t. 5 lakh tractor, 7 lakh is being told. Neta",21,2025-10-07T17:28:44,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,True,product_complaint,price,"5 lakh tractor, 7 lakh is being told",Sonalika,video_title,medium,True,comparison_inquiry,,Is there a tractor company that offers the same HP tractor with these features at a lower price?,False,Sonalika,video_title
R6msg-6ho8g_Ugx5-ayUMIwy3ni41L54AaABAg,R6msg-6ho8g,Ugx5-ayUMIwy3ni41L54AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, what is the price of 750 DI?",1,2025-09-29T13:09:23,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,what is the price of 750 DI,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the 750 DI model?,False,Sonalika,video_title
R6msg-6ho8g_Ugx5CGSVCgAa13VjTo54AaABAg,R6msg-6ho8g,Ugx5CGSVCgAa13VjTo54AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Sir, what is the ex-showroom price of Sonalika Tiger DI 745 4WD?",0,2025-10-05T15:29:22,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,ex-showroom price of Sonalika Tiger DI 745 4WD,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the ex-showroom price of the Sonalika Tiger DI 745 4WD?,False,Sonalika,comment
R6msg-6ho8g_Ugx84Q_LGxSN83V2Wxp4AaABAg,R6msg-6ho8g,Ugx84Q_LGxSN83V2Wxp4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Thanks brother, I am also from Jabalpur, from Bamuraha Hinota. I have been waiting for a long time for the Jabalpur rate video of DI60 non CRDI. I thought this rate was not all India, but it turned out to be the same all over India—914900. That means Swaraj 855 and this now have a straight difference of 1 lakh, and this one completely outperforms the 855 even in 2-wheel drive.

Thank you very much, I am also KURMI PATEL.",1,2025-09-29T07:02:00,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
R6msg-6ho8g_UgxOs2rhIdtsAasbO0p4AaABAg,R6msg-6ho8g,UgxOs2rhIdtsAasbO0p4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"If GST is less, then your rate will be less. If GST is also less, then the tractor manufacturer’s cost will also be less. Try to reduce the tractor rate by reducing it.",0,2025-10-16T05:47:44,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,content_gap,price,"If GST is less, then your rate will be less",Sonalika,video_title,low,False,none,,,False,,
R6msg-6ho8g_UgxZlk_EcuTRr41LXjd4AaABAg,R6msg-6ho8g,UgxZlk_EcuTRr41LXjd4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Has the RX model been discontinued?,2,2025-10-10T03:43:51,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,availability_inquiry,,Has the Sonalika RX model been discontinued?,False,Sonalika,video_title
R6msg-6ho8g_UgxapYBDhPYix78lOol4AaABAg,R6msg-6ho8g,UgxapYBDhPYix78lOol4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,On-road price of Sikandar 745 DLX in Agra.,0,2025-09-29T16:30:16,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,On-road price of Sikandar 745 DLX in Agra,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price of the Sonalika Sikandar 745 DLX in Agra?,False,Sonalika,video_title
R6msg-6ho8g_UgxmDnk2H5Utm_ids0V4AaABAg,R6msg-6ho8g,UgxmDnk2H5Utm_ids0V4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Very good information, thank you. ❤️❤️😊",1,2025-09-29T04:24:09,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
R6msg-6ho8g_UgxnPYNPCX9o1HdtphR4AaABAg,R6msg-6ho8g,UgxnPYNPCX9o1HdtphR4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, instead of this, we will get 744XT on road for 705,000.",0,2025-10-22T06:54:00,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,shortlisting,0.8,"we will get 744XT on road for 705,000",Sonalika,video_title,False,False,none,,,,,none,False,none,,,False,,
R6msg-6ho8g_Ugy54VkNGwPW2rgneDZ4AaABAg,R6msg-6ho8g,Ugy54VkNGwPW2rgneDZ4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Sonalika 745 DI 20 on road rate is there.,1,2025-10-02T15:09:49,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,on road rate is there,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price of Sonalika 745 DI?,False,Sonalika,comment
R6msg-6ho8g_UgyBOVqrPLA4q0tf5fR4AaABAg,R6msg-6ho8g,UgyBOVqrPLA4q0tf5fR4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Make videos in Katni, brother, please.",0,2025-10-31T04:45:29,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make videos in Katni?,True,Sonalika,video_title
R6msg-6ho8g_UgyKS7qqgEE56FtOvKF4AaABAg,R6msg-6ho8g,UgyKS7qqgEE56FtOvKF4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Sonalika is useless... brothers... only take Farm 60.,0,2025-11-21T00:51:40,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,comment,False,True,product_complaint,overall performance,Sonalika is useless,Sonalika,comment,high,False,none,,,False,,
R6msg-6ho8g_UgyOF3WjqHnWclK6DZp4AaABAg,R6msg-6ho8g,UgyOF3WjqHnWclK6DZp4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Tell me the new price of 60RX.,0,2025-10-01T02:56:29,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,Tell me the new price of 60RX,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the new price of the 60RX model?,False,Sonalika,video_title
R6msg-6ho8g_Ugy_UfYwsQ7uY5hjnah4AaABAg,R6msg-6ho8g,Ugy_UfYwsQ7uY5hjnah4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Yes brother, we just bought this 745 3rd today for 7 lakh 31 thousand, 2 wheel drive on road....😅",4,2025-09-30T16:48:15,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,post_purchase,0.9,we just bought this 745 3rd today,Sonalika,comment,False,False,none,,,,,none,True,availability_inquiry,,Where did you buy the Sonalika tractor from?,False,Sonalika,comment
R6msg-6ho8g_UgytBX5ulN0z5CFcEyp4AaABAg,R6msg-6ho8g,UgytBX5ulN0z5CFcEyp4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,How much will the price of Sonalika Tiger 75 HP be on road?,0,2026-05-06T06:03:22,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.9,price of Sonalika Tiger 75 HP be on road,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price of the Sonalika Tiger 75 HP?,False,Sonalika,comment
R6msg-6ho8g_UgyydNItSxlAa6N2cUJ4AaABAg,R6msg-6ho8g,UgyydNItSxlAa6N2cUJ4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Dear sir, make a video like this for all Mahindra models",0,2025-09-29T12:33:31,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video about all Mahindra models?,True,Mahindra,comment
R6msg-6ho8g_Ugz1xAbvFwcuGp7yNZx4AaABAg,R6msg-6ho8g,Ugz1xAbvFwcuGp7yNZx4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, is the 55 DI better or the 50 DI?",0,2025-10-04T16:29:48,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,comparison_inquiry,,"Which one is better, the 55 DI or the 50 DI?",False,Sonalika,video_title
R6msg-6ho8g_Ugz6rclGhMj7em_ItzZ4AaABAg,R6msg-6ho8g,Ugz6rclGhMj7em_ItzZ4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, what is the on-road price of SONALIKA TIGER DI 745 111 HDM + 4WD? Please reply.
And how much GST will be reduced in this?",2,2025-10-01T05:23:39,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,dealer_inquiry,0.8,on-road price of SONALIKA TIGER DI 745,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price of Sonalika Tiger DI 745 111 HDM + 4WD?,False,Sonalika,comment
R6msg-6ho8g_UgzBNSLISkzkSKnYIuR4AaABAg,R6msg-6ho8g,UgzBNSLISkzkSKnYIuR4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Please make a video on Mahindra Novo 605 PS.,0,2025-09-29T15:50:46,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video on Mahindra Novo 605 PS?,True,Mahindra,comment
R6msg-6ho8g_UgzIF43O_i1QyUSK5Ux4AaABAg,R6msg-6ho8g,UgzIF43O_i1QyUSK5Ux4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"In Jabalpur, DI 55 is available for 760,000.",0,2025-10-01T04:09:37,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,post_purchase,0.8,Bought DI 60 in Narsinghpur MP for 7.59 lakh,Sonalika,video_title,False,False,none,,,,,none,False,none,,,False,,
R6msg-6ho8g_UgzJBpZk4KWPExwfGTR4AaABAg,R6msg-6ho8g,UgzJBpZk4KWPExwfGTR4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,hi,0,2025-11-20T14:08:08,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
R6msg-6ho8g_UgzJuoDSsjKFqQ3kl454AaABAg,R6msg-6ho8g,UgzJuoDSsjKFqQ3kl454AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Where can I get tyres for 20 HP and what is the rate?,0,2025-10-02T04:12:21,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,parts_availability,tyres,Where can I get tyres for 20 HP,Sonalika,video_title,medium,True,availability_inquiry,,Where can I get tyres for a 20 HP tractor and what is the price?,False,Sonalika,video_title
R6msg-6ho8g_UgzS1kKD6erpfpgjCud4AaABAg,R6msg-6ho8g,UgzS1kKD6erpfpgjCud4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,Hello sir,0,2025-10-02T04:10:56,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
R6msg-6ho8g_UgzYe80Lo5uiVEK-Fzl4AaABAg,R6msg-6ho8g,UgzYe80Lo5uiVEK-Fzl4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,I bought Tsonalika taigar metu 🎉,0,2025-12-05T12:41:48,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,post_purchase,0.9,I bought Tsonalika taigar metu,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,How much did you pay for the Sonalika Tiger tractor?,False,Sonalika,video_title
R6msg-6ho8g_Ugz_YffGEmtOUig452p4AaABAg,R6msg-6ho8g,Ugz_YffGEmtOUig452p4AaABAg,Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट,Real Agriculture world,"Brother, the price you are telling is ex-showroom, even if we get it on road for that much, it's still high.😂",4,2025-10-10T03:49:32,YouTube Comments Sonalika Tractor New GST PRICE 202526  Sonalika Tractor All Model Price क सथ 15 लख तक GST कट.xlsx,success,,True,consideration,0.8,price you are telling is ex-showroom,Sonalika,video_title,False,True,product_complaint,price,it's still high,Sonalika,video_title,medium,False,none,,,False,,
